id,typeName,articleId
7110,Backpacks,43
41263,Wallets,65
17403,Socks,61
25088,Wallets,65
20770,Heels,279
12251,Shirts,85
25122,Clutches,45
3850,Tshirts,90
50022,Leggings,71
5087,Tshirts,90
2742,Tops,89
34733,Sports Shoes,95
7540,Tshirts,90
28710,Kurtas,83
55220,Lip Liner,235
35821,Heels,279
11884,Formal Shoes,94
20320,Shirts,85
10796,Shirts,85
17053,Sandals,92
59653,Sarees,563
24363,Kurtas,83
44962,Free Gifts,254
38340,Tops,89
45670,Perfume and Body Mist,162
58941,Watches,66
3503,Sports Sandals,283
35088,Ties,63
30770,Kurtas,83
31862,Watches,66
51263,Belts,49
51799,Nightdress,201
7813,Casual Shoes,93
29551,Tshirts,90
54061,Deodorant,97
6701,Tshirts,90
48042,Watches,66
16212,Tshirts,90
40472,Sports Shoes,95
24699,Sports Shoes,95
21161,Tops,89
45220,Watches,66
13440,Tshirts,90
25821,Kurtas,83
14385,Heels,279
24733,Tshirts,90
39802,Shirts,85
5984,Shirts,85
51633,Watches,66
50921,Briefs,137
4696,Watches,66
30320,Tshirts,90
6351,Sandals,92
48412,Tshirts,90
29101,Backpacks,43
17950,Caps,54
40022,Tshirts,90
16642,Tshirts,90
32937,Casual Shoes,93
52336,Clutches,45
33625,Wallets,65
18575,Tshirts,90
7393,Casual Shoes,93
46725,Deodorant,97
10145,Formal Shoes,94
17680,Heels,279
39228,Shirts,85
8066,Wallets,65
44718,Flip Flops,127
12178,Shirts,85
16992,Belts,49
22034,Kurtas,83
20009,Tshirts,90
43527,Tops,89
15347,Tshirts,90
12482,Formal Shoes,94
5654,Sports Shoes,95
36427,Sports Shoes,95
7669,Tshirts,90
2191,Shorts,72
28439,Watches,66
55109,Beauty Accessory,306
57134,Tops,89
4946,Tshirts,90
53874,Sports Shoes,95
49080,Lipstick,234
31248,Tshirts,90
28593,Wallets,65
52766,Handbags,46
27666,Handbags,46
24949,Tshirts,90
26974,Dresses,79
44348,Shirts,85
8436,Tops,89
39678,Casual Shoes,93
59983,Dresses,79
15717,Sports Shoes,95
43177,Watches,66
39382,Jeans,70
22464,Leggings,71
16838,Sunglasses,51
14805,Handbags,46
58691,Kurtas,83
20459,Handbags,46
55559,Kajal and Eyeliner,269
28069,Trunk,307
5204,Tshirts,90
7239,Formal Shoes,94
53527,Briefs,137
19364,Casual Shoes,93
32034,Socks,61
6582,Tshirts,90
16091,Sunglasses,51
13769,Shirts,85
45109,Watches,66
9677,Tshirts,90
38439,Handbags,46
11754,Shirts,85
10846,Tshirts,90
26427,Handbags,46
8965,Sports Shoes,95
21618,Bra,153
23625,Tops,89
13293,Shorts,72
22937,Watches,66
14556,Casual Shoes,93
37236,Wallets,65
3780,Tshirts,90
57837,Handbags,46
4045,Sports Shoes,95
56725,Tshirts,90
49829,Flip Flops,127
2892,Heels,279
54718,Kurtas,83
29228,Sports Shoes,95
32464,Tshirts,90
19734,Shirts,85
30459,Shirts,85
1617,Tshirts,90
49983,Briefs,137
18826,Wallets,65
2938,Tops,89
26077,Shirts,85
9227,Shirts,85
13339,Skirts,74
47564,Heels,279
11304,Jeans,70
38593,Tshirts,90
14106,Tshirts,90
59080,Briefs,137
43874,Casual Shoes,93
21248,Backpacks,43
23275,Watches,66
41849,Backpacks,43
56375,Deodorant,97
34949,Sarees,563
36974,Clutches,45
6428,Casual Shoes,93
4415,Tshirts,90
23760,Sunglasses,51
59595,Sarees,563
42273,Casual Shoes,93
38086,Shirts,85
22872,Casual Shoes,93
57972,Sarees,563
4100,Sports Sandals,283
56660,Casual Shoes,93
53462,Bra,153
48384,Jeans,70
32171,Socks,61
28985,Kurta Sets,543
19221,Ties,63
37689,Backpacks,43
47071,Patiala,184
11611,Kurtas,83
9732,Shirts,85
26562,Casual Shoes,93
8820,Shirts,85
14043,Shirts,85
42623,Earrings,187
13786,Sweaters,88
9698,Formal Shoes,94
23330,Tunics,91
43931,Heels,279
56230,Night suits,456
4550,Sports Shoes,95
37723,Shirts,85
3295,Sports Shoes,95
1752,Tshirts,90
19671,Tshirts,90
32521,Fragrance Gift Set,189
6097,Tshirts,90
18963,Sweatshirts,87
53032,Sarees,563
26132,Trousers,78
11241,Jeans,70
47421,Handbags,46
9362,Socks,61
38985,Tshirts,90
22171,Sandals,92
27689,Handbags,46
39697,Shirts,85
15202,Tshirts,90
43462,Night suits,456
36562,Tshirts,90
57071,Jeans,70
4803,Tshirts,90
52789,Wallets,65
28086,Briefs,137
18430,Laptop Bag,158
33760,Tops,89
36098,Wallets,65
49595,Heels,279
8123,Belts,49
10000,Skirts,74
46660,Deodorant,97
43198,Watches,66
27373,Tshirts,90
8089,Sports Shoes,95
12197,Tshirts,90
43032,Shirts,85
14940,Shorts,72
57421,Tshirts,90
36132,Sports Shoes,95
2484,Tshirts,90
5341,Flats,280
33330,Shirts,85
7686,Jackets,82
53931,Handbags,46
52623,Handbags,46
6994,Tshirts,90
17395,Socks,61
26831,Trousers,78
10450,Tshirts,90
15486,Flats,280
39013,Sports Shoes,95
44523,Sandals,92
58500,Tops,89
25030,Shorts,72
3942,Tshirts,90
31423,Kurtas,83
2650,Handbags,46
7452,Tshirts,90
29910,Watches,66
28602,Sports Shoes,95
55332,Hair Colour,287
35933,Sports Shoes,95
20232,Sweaters,88
11996,Tshirts,90
10684,Tshirts,90
17141,Handbags,46
41721,Heels,279
40999,Jeans,70
20398,Handbags,46
25460,Sports Shoes,95
58150,Caps,54
44173,Perfume and Body Mist,162
12713,Sports Shoes,95
2200,Tshirts,90
55298,Eyeshadow,243
50560,Briefs,137
35899,Handbags,46
28252,Deodorant,97
48853,Pendant,186
31589,Tshirts,90
34271,Dupatta,134
49741,Ties,63
7002,Tops,89
54870,Necklace and Chains,148
17511,Tshirts,90
45332,Heels,279
13552,Flats,280
38602,Tshirts,90
14297,Tshirts,90
25933,Scarves,56
24621,Belts,49
59311,Sandals,92
39910,Sports Shoes,95
5896,Casual Shoes,93
51721,Sunglasses,51
50833,Belts,49
4784,Tshirts,90
6243,Tshirts,90
35030,Stoles,62
48500,Jeans,70
54523,Sports Shoes,95
21423,Tops,89
17842,Casual Shoes,93
40130,Shirts,85
16750,Clutches,45
11095,Sweaters,88
21589,Swimwear,75
59741,Bra,153
44870,Shorts,72
13102,Sweatshirts,87
45762,Deodorant,97
58853,Cufflinks,50
3411,Tshirts,90
30662,Sunglasses,51
31970,Sports Shoes,95
54489,Handbags,46
7901,Tshirts,90
54173,Necklace and Chains,148
50999,Briefs,137
6613,Shirts,85
48150,Wallets,65
35460,Tshirts,90
45298,Watches,66
40560,Watches,66
25899,Leggings,71
48445,Tshirts,90
6306,Tshirts,90
37148,Tshirts,90
29156,Tshirts,90
17907,Sweatshirts,87
21566,Casual Shoes,93
14628,Sweatshirts,87
16615,Trousers,78
40075,Tshirts,90
25876,Backpacks,43
9509,Track Pants,76
38747,Backpacks,43
13417,Shirts,85
45277,Wallets,65
39855,Tshirts,90
59254,Watches,66
51664,Sunglasses,51
53659,Handbags,46
3104,Tshirts,90
50976,Bra,153
7844,Sports Shoes,95
54036,Handbags,46
29506,Watches,66
5879,Tshirts,90
35525,Casual Shoes,93
48015,Watches,66
37518,Gloves,52
6756,Sports Shoes,95
42418,Tops,89
11580,Kurtas,83
21136,Sweaters,88
26309,Tshirts,90
46908,Jeans,70
24334,Tshirts,90
15890,Sandals,92
59604,Sarees,563
58916,Ties,63
14782,Shirts,85
45627,Briefs,137
13047,Heels,279
38317,Wallets,65
30727,Salwar,255
1569,Shorts,72
3554,Casual Shoes,93
31835,Watches,66
36759,Watches,66
7517,Tshirts,90
34764,Handbags,46
35876,Tshirts,90
55277,Highlighter and Blush,286
28747,Kurtas,83
20377,Jackets,82
17004,Flats,280
43659,Dresses,79
15039,Jackets,82
12206,Tshirts,90
39156,Kurtas,83
8318,Tshirts,90
25175,Handbags,46
58445,Watches,66
27148,Shirts,85
3807,Tshirts,90
2715,Tops,89
1990,Tshirts,90
48916,Pendant,186
28317,Formal Shoes,94
55627,Casual Shoes,93
7147,Shirts,85
36309,Flip Flops,127
54935,Tshirts,90
56908,Heels,279
49604,Heels,279
23808,Casual Shoes,93
17454,Watches,66
41234,Shorts,72
15469,Tshirts,90
43209,Watches,66
10391,Watches,66
11979,Casual Shoes,93
58015,Tops,89
25525,Tops,89
27518,Briefs,137
8748,Shirts,85
39506,Backpacks,43
12656,Shirts,85
44036,Perfume and Body Mist,162
15193,Tshirts,90
2345,Tshirts,90
5480,Flip Flops,127
52418,Nightdress,201
50425,Handbags,46
14151,Cufflinks,50
42731,Flats,280
8898,Shirts,85
12986,Casual Shoes,93
23222,Kurtas,83
36923,Wallets,65
56322,Watches,66
19299,Watches,66
3387,Handbags,46
19763,Watches,66
32433,Tshirts,90
6185,Tshirts,90
18871,Formal Shoes,94
53120,Tshirts,90
11353,Jeans,70
47533,Flats,280
16496,Tshirts,90
9270,Shirts,85
23672,Flip Flops,127
14501,Casual Shoes,93
38194,Sunglasses,51
57860,Toner,292
4012,Basketballs,552
37261,Waist Pouch,168
32599,Tops,89
29785,Tshirts,90
36889,Belts,49
53570,Watches,66
56288,Bra,153
19333,Jackets,82
28897,Briefs,137
47163,Belts,49
11703,Shirts,85
9620,Shirts,85
26470,Tshirts,90
8932,Wallets,65
10811,Shirts,85
12085,Kurtas,83
43120,Perfume and Body Mist,162
15740,Sports Shoes,95
14852,Wallets,65
57533,Formal Shoes,94
36020,Belts,49
18488,Jeans,70
5253,Duffel Bag,120
33222,Tunics,91
18172,Tops,89
7794,Tshirts,90
53823,Tunics,91
6886,Jackets,82
27631,Tshirts,90
26923,Tops,89
17287,Tshirts,90
8461,Tops,89
58296,Socks,61
22063,Kurtas,83
39785,Shirts,85
26889,Tops,89
15310,Sports Shoes,95
43570,Handbags,46
46288,Tunics,91
36470,Kurtas,83
33388,Wallets,65
5603,Flip Flops,127
57163,Tshirts,90
4911,Tops,89
52361,Nightdress,201
57499,Formal Shoes,94
28194,Sunglasses,51
18522,Jackets,82
49487,Casual Shoes,93
10112,Sports Shoes,95
46772,Perfume and Body Mist,162
27261,Tops,89
22599,Tshirts,90
18037,Handbags,46
2129,Shirts,85
33367,Clutches,45
50649,Lounge Pants,175
27774,Wallets,65
25749,Belts,49
58279,Handbags,46
10407,Shirts,85
46267,Tops,89
26866,Tshirts,90
8524,Backpacks,43
59891,Shirts,85
15605,Tshirts,90
43065,Tshirts,90
39290,Casual Shoes,93
17638,Scarves,56
22576,Shirts,85
14917,Tshirts,90
57476,Casual Shoes,93
5316,Formal Shoes,94
34158,Tops,89
49468,Casual Shoes,93
50219,Belts,49
52224,Necklace and Chains,148
30818,Leggings,71
33737,Handbags,46
2579,Shorts,72
18467,Perfume and Body Mist,162
7281,Tshirts,90
46637,Deodorant,97
10057,Tshirts,90
17792,Socks,61
16880,Sunglasses,51
45918,Watches,66
58629,Bangle,149
25319,Watches,66
22126,Formal Shoes,94
43435,Tops,89
15255,Casual Shoes,93
12590,Tshirts,90
41408,Tops,89
17268,Tshirts,90
34508,Casual Shoes,93
5746,Tshirts,90
6869,Tops,89
57026,Briefs,137
4854,Casual Shoes,93
32576,Dresses,79
3738,Tshirts,90
19626,Tshirts,90
48783,Pendant,186
53065,Handbags,46
49891,Watches,66
29290,Shirts,85
18934,Tshirts,90
51058,Briefs,137
59468,Ring,229
24158,Kurtas,83
9335,Tshirts,90
47476,Flats,280
11216,Watches,66
38481,Tops,89
40649,Kurtas,83
16029,Shirts,85
42674,Kurtas,83
14014,Tshirts,90
43966,Perfume and Body Mist,162
56267,Night suits,456
37774,Shirts,85
28878,Leggings,71
4507,Sports Shoes,95
53435,Jackets,82
51408,Shirts,85
19276,Watches,66
6490,Casual Shoes,93
16183,Formal Shoes,94
9765,Tshirts,90
11646,Watches,66
47026,Kurtas,83
24508,Kurtas,83
59038,Flats,280
26535,Casual Shoes,93
8877,Shirts,85
12969,Sports Shoes,95
23737,Sunglasses,51
22825,Casual Shoes,93
13381,Casual Shoes,93
40219,Wallets,65
14444,Heels,279
42224,Tops,89
20818,Casual Shoes,93
37324,Watches,66
3692,Sports Shoes,95
55918,Nail Polish,246
57925,Leggings,71
4157,Sports Shoes,95
35319,Earrings,187
48629,Earrings,187
2980,Tshirts,90
15941,Belts,49
13196,Casual Shoes,93
9088,Casual Shoes,93
42033,Sports Shoes,95
14653,Tshirts,90
37133,Shirts,85
3485,Tshirts,90
4340,Casual Shoes,93
56420,Bra,153
53622,Watches,66
19061,Kurtis,84
32331,Watches,66
6687,Tshirts,90
52930,Sarees,563
27830,Belts,49
16394,Shirts,85
9572,Travel Accessory,167
47231,Sandals,92
11451,Tshirts,90
26722,Tshirts,90
38696,Handbags,46
23170,Tshirts,90
39984,Casual Shoes,93
26688,Sandals,92
56070,Lip Liner,235
53788,Tshirts,90
5802,Tshirts,90
37563,Rompers,204
4710,Watches,66
19431,Shorts,72
37099,Tshirts,90
48594,Earrings,187
29087,Wallets,65
33873,Watches,66
46973,Handbags,46
26372,Trousers,78
9122,Casual Shoes,93
11001,Watches,66
47661,Dresses,79
42199,Tops,89
13895,Shirts,85
22331,Tshirts,90
42930,Wallets,65
15042,Tshirts,90
43622,Tops,89
8699,Sunglasses,51
12787,Kurtas,83
36722,Tshirts,90
2294,Tops,89
57231,Handbags,46
19962,Sweaters,88
1841,Sports Shoes,95
33520,Heels,279
18670,Sandals,92
7096,Backpacks,43
10240,Watches,66
46420,Watches,66
17585,Sunglasses,51
15412,Sports Shoes,95
23873,Tshirts,90
22761,Kurtas,83
27099,Kurtas,83
57661,Nail Polish,246
56973,Heels,279
5101,Tshirts,90
36372,Socks,61
18220,Socks,61
33170,Tops,89
36688,Sandals,92
28696,Kurtas,83
52463,Nightdress,201
27563,Shirts,85
9821,Tshirts,90
11902,Formal Shoes,94
46070,Belts,49
10610,Tshirts,90
43788,Earrings,187
52176,Ring,229
1904,Tshirts,90
3939,Tshirts,90
28383,Sunglasses,51
19827,Shirts,85
18735,Dresses,79
33465,Belts,49
49690,Ties,63
31458,Shorts,72
12338,Jeans,70
46565,Watches,66
10305,Casual Shoes,93
27076,Flats,280
42875,Clutches,45
20249,Tshirts,90
22274,Heels,279
39592,Heels,279
15107,Tops,89
7429,Kurtas,83
5414,Tops,89
57374,Briefs,137
37975,Casual Shoes,93
55349,Perfume and Body Mist,162
33035,Kurtas,83
7583,Tshirts,90
11847,Flip Flops,127
27426,Shorts,72
9964,Tshirts,90
17090,Wallets,65
8676,Sunglasses,51
12768,Tunics,91
10755,Casual Shoes,93
46135,Necklace and Chains,148
23936,Casual Shoes,93
12292,Shirts,85
15557,Sweaters,88
43337,Sports Shoes,95
20619,Handbags,46
22624,Tshirts,90
57724,Lip Gloss,236
28229,Deodorant,97
3893,Tshirts,90
7079,Duffel Bag,120
36237,Kurtas,83
2781,Tshirts,90
53767,Tshirts,90
48081,Tshirts,90
52875,Sarees,563
30249,Flip Flops,127
32274,Kurtas,83
19124,Flip Flops,127
11514,Heels,279
47374,Handbags,46
25948,Scarves,56
27975,Briefs,137
9437,Backpacks,43
38679,Wallets,65
13529,Tshirts,90
45349,Heels,279
26667,Sports Shoes,95
23465,Scarves,56
17839,Sports Shoes,95
59690,Bra,153
15804,Briefs,137
14716,Shirts,85
42176,Tshirts,90
58982,Deodorant,97
38383,Belts,49
4205,Tshirts,90
6238,Tshirts,90
37076,Handbags,46
29068,Handbags,46
54558,Tunics,91
56565,Lip Gloss,236
30619,Tshirts,90
19574,Track Pants,76
32624,Tshirts,90
6392,Flats,280
33936,Tshirts,90
17993,Track Pants,76
26237,Tshirts,90
46836,Flip Flops,127
47724,Handbags,46
11144,Shirts,85
58828,Watches,66
45719,Deodorant,97
13179,Sports Shoes,95
38229,Sunglasses,51
9067,Shirts,85
14346,Sports Shoes,95
13483,Flats,280
23035,Shirts,85
21008,Belts,49
54108,Heels,279
56135,Eyeshadow,243
5947,Shirts,85
4655,Sports Shoes,95
6668,Casual Shoes,93
58202,Belts,49
25732,Belts,49
38803,Tshirts,90
39711,Watches,66
44221,Tshirts,90
12441,Wallets,65
15384,Flip Flops,127
24820,Casual Shoes,93
2152,Tshirts,90
51920,Handbags,46
5697,Casual Shoes,93
31321,Kurtas,83
4985,Sports Shoes,95
50632,Trunk,307
28100,Briefs,137
55430,Lipstick,234
7350,Tshirts,90
34123,Belts,49
41023,Belts,49
17643,Wallets,65
10186,Shirts,85
20530,Wallets,65
16951,Sunglasses,51
12011,Shirts,85
39341,Casual Shoes,93
59940,Casual Shoes,93
25362,Trunk,307
58652,Kurtas,83
45963,Tops,89
30863,Kurtas,83
2502,Casual Shoes,93
34089,Casual Shoes,93
7700,Tops,89
34573,Tops,89
6812,Casual Shoes,93
55060,Lipstick,234
28550,Tshirts,90
25698,Tops,89
20160,Shirts,85
17213,Sunglasses,51
41473,Heels,279
59413,Tshirts,90
14595,Stockings,145
13250,Trousers,78
4086,Tshirts,90
30530,Bra,153
3743,Tshirts,90
2851,Tshirts,90
51023,Bra,153
29711,Shirts,85
34820,Sports Sandals,283
48202,Sunglasses,51
6541,Backpacks,43
16052,Shirts,85
40632,Kurtas,83
21321,Sunglasses,51
10885,Tshirts,90
38550,Sports Sandals,283
12912,Shirts,85
59043,Heels,279
51473,Tshirts,90
35698,Sports Shoes,95
30160,Wallets,65
3313,Tshirts,90
48652,Earrings,187
35362,Heels,279
6111,Tshirts,90
55963,Lipstick,234
54671,Watches,66
49940,Tshirts,90
24089,Sweatshirts,87
20863,Wallets,65
40262,Shirts,85
16402,Shirts,85
56359,Perfume and Body Mist,162
34965,Sarees,563
6404,Sandals,92
28946,Tunics,91
48347,Necklace and Chains,148
35677,Casual Shoes,93
4439,Casual Shoes,93
40777,Flip Flops,127
16117,Sandals,92
43858,Earrings,187
21264,Backpacks,43
23259,Watches,66
41865,Sandals,92
59556,Bangle,149
24066,Shirts,85
38045,Watches,66
45575,Formal Shoes,94
13315,Shirts,85
47548,Heels,279
11328,Jeans,70
32448,Shorts,72
3606,Casual Shoes,93
19718,Shirts,85
30475,Bra,153
51166,Socks,61
6054,Shirts,85
55826,Nightdress,201
1791,Backpacks,43
4069,Casual Shoes,93
48717,Earrings,187
56709,Kurtas,83
54734,Casual Shoes,93
23609,Deodorant,97
16547,Shirts,85
11282,Jeans,70
20926,Handbags,46
13745,Shirts,85
45125,Watches,66
38415,Belts,49
11778,Tshirts,90
47118,Sandals,92
14080,Sweaters,88
59106,Jackets,82
8949,Trousers,78
12857,Casual Shoes,93
51536,Watches,66
19348,Casual Shoes,93
3256,Casual Shoes,93
4593,Backpacks,43
30025,Watches,66
55575,Compact,300
28045,Briefs,137
57548,Lipstick,234
5228,Backpacks,43
34066,Dresses,79
49556,Handbags,46
7215,Tops,89
17706,Casual Shoes,93
16814,Shirts,85
20475,Wallets,65
38946,Tops,89
25677,Watches,66
46359,Shirts,85
26958,Shirts,85
12504,Tops,89
39654,Sports Shoes,95
31264,Tshirts,90
33259,Shorts,72
50777,Formal Shoes,94
49106,Nail Polish,246
34436,Tshirts,90
5678,Casual Shoes,93
7645,Tshirts,90
28415,Sunglasses,51
55125,Nail Polish,246
57118,Tops,89
22018,Kurtas,83
20025,Shirts,85
10493,Tshirts,90
41536,Belts,49
17356,Flip Flops,127
10169,Casual Shoes,93
39204,Heels,279
44734,Flip Flops,127
12154,Leggings,71
45826,Heels,279
25227,Handbags,46
14983,Shirts,85
50327,Kurtas,83
30926,Skirts,74
5382,Sports Shoes,95
31634,Shirts,85
33609,Wallets,65
18559,Heels,279
2369,Casual Shoes,93
18277,Kurtas,83
7491,Shorts,72
52434,Nightdress,201
11955,Casual Shoes,93
58039,Earrings,187
27534,Shirts,85
13968,Casual Shoes,93
9876,Shirts,85
17182,Shirts,85
8764,Tops,89
10647,Tops,89
46027,Pendant,186
12380,Shirts,85
23824,Flip Flops,127
43225,Capris,68
21819,Wallets,65
22736,Sports Shoes,95
57636,Nail Polish,246
3981,Tshirts,90
36325,Tshirts,90
54919,Shorts,72
2693,Shirts,85
56924,Heels,279
5156,Tshirts,90
52064,Tshirts,90
19935,Accessory Gift Set,185
28291,Sunglasses,51
18627,Sweaters,88
49782,Night suits,456
8334,Tshirts,90
46477,Watches,66
10217,Handbags,46
25159,Handbags,46
27164,Shirts,85
42967,Wallets,65
22366,Tshirts,90
39480,Kurtis,84
17028,Flip Flops,127
43675,Jumpsuit,207
15015,Sweatshirts,87
36775,Watches,66
29879,Sunglasses,51
34748,Casual Shoes,93
5506,Tshirts,90
57266,Handbags,46
37867,Wallets,65
1545,Casual Shoes,93
19466,Shirts,85
32736,Sports Shoes,95
3578,Sports Sandals,283
6280,Tshirts,90
33824,Sports Shoes,95
31819,Watches,66
26325,Sports Shoes,95
17881,Innerwear Vests,138
44919,Shorts,72
46924,Perfume and Body Mist,162
59628,Sarees,563
47636,Heels,279
11056,Shirts,85
16793,Shirts,85
9175,Jeans,70
40409,Tops,89
23127,Flip Flops,127
7868,Tshirts,90
56027,Lipstick,234
5855,Handbags,46
4747,Tshirts,90
48039,Watches,66
37534,Innerwear Vests,138
3082,Tshirts,90
29480,Watches,66
51648,Watches,66
53675,Handbags,46
48193,Sunglasses,51
52967,Sarees,563
3128,Tshirts,90
32366,Watches,66
19036,Heels,279
11406,Tshirts,90
47266,Briefs,137
27867,Shirts,85
9525,Backpacks,43
39879,Duffel Bag,120
59278,Watches,66
23577,Perfume and Body Mist,162
59782,Bracelet,205
14604,Socks,61
42064,Trolley Bag,172
58890,Ties,63
38291,Wallets,65
16639,Tshirts,90
40059,Tshirts,90
48469,Dresses,79
4317,Tshirts,90
37164,Tops,89
56477,Nail Polish,246
38784,Casual Shoes,93
27888,Shirts,85
14311,Sweatshirts,87
47289,Handbags,46
59297,Shirts,85
39896,Sports Shoes,95
56162,Kajal and Eyeliner,269
5910,Casual Shoes,93
37471,Watches,66
32389,Tops,89
52988,Sarees,563
4602,Backpacks,43
19523,Sweaters,88
48486,Dresses,79
53360,Wallets,65
56498,Nail Polish,246
33961,Leggings,71
46861,Sandals,92
26260,Track Pants,76
23598,Deodorant,97
9030,Casual Shoes,93
11113,Shirts,85
15853,Sandals,92
13084,Casual Shoes,93
42121,Tshirts,90
14741,Shirts,85
19489,Briefs,137
3597,Casual Shoes,93
4252,Tshirts,90
56532,Lipstick,234
7887,Track Pants,76
19173,Shirts,85
32223,Kurtas,83
6795,Shirts,85
52822,Earrings,187
16286,Tshirts,90
27922,Trousers,78
9460,Shirts,85
47323,Wallets,65
11543,Kurtas,83
26630,Flats,280
43360,Sports Shoes,95
46498,Watches,66
23961,Shirts,85
39195,Heels,279
22673,Backpacks,43
58486,Wallets,65
57773,Mask and Peel,489
56861,Heels,279
5013,Tops,89
36260,Night suits,456
29896,Sunglasses,51
18332,Backpacks,43
33062,Shirts,85
28784,Briefs,137
37888,Socks,61
57289,Shirts,85
27471,Camisoles,141
9933,Tshirts,90
22389,Shirts,85
11810,Kurtas,83
42988,Sports Shoes,95
46162,Necklace and Chains,148
10702,Watches,66
22223,Tshirts,90
13987,Casual Shoes,93
42822,Briefs,137
15150,Shirts,85
43730,Bangle,149
12695,Sports Shoes,95
5443,Tshirts,90
18298,Kurtas,83
57323,Bra,153
19870,Flip Flops,127
52121,Tshirts,90
33432,Handbags,46
18762,Shirts,85
7184,Tops,89
10352,Shirts,85
46532,Watches,66
17497,Tshirts,90
8271,Tshirts,90
27021,Jeans,70
6146,Sandals,92
37308,Watches,66
57909,Socks,61
35335,Pendant,186
48605,Earrings,187
49917,Sarees,563
54626,Watches,66
29316,Backpacks,43
16455,Shirts,85
14468,Heels,279
42208,Tops,89
13657,Sports Shoes,95
45037,Watches,66
24524,Shirts,85
59014,Sports Shoes,95
26519,Shorts,72
12945,Shirts,85
53419,Kurtas,83
51424,Shirts,85
3344,Tshirts,90
34877,Handbags,46
29746,Watches,66
37758,Shirts,85
6516,Backpacks,43
28854,Tshirts,90
40665,Kurtas,83
16005,Sweaters,88
42658,Kurtas,83
14038,Shirts,85
21376,Tshirts,90
41977,Shorts,72
59444,Shirts,85
24174,Kurtis,84
26149,Trousers,78
38157,Socks,61
13207,Sports Shoes,95
3714,Tshirts,90
30567,Sunglasses,51
1729,Casual Shoes,93
53049,Sarees,563
18918,Shirts,85
49014,Ring,229
34524,Sandals,92
36519,Belts,49
6845,Shoe Laces,129
28507,Tshirts,90
55037,Lipstick,234
4878,Tshirts,90
20137,Shirts,85
15279,Socks,61
10581,Watches,66
41424,Trousers,78
17244,Tshirts,90
15783,Briefs,137
59917,Kurtas,83
39316,Tshirts,90
44626,Tshirts,90
12046,Shirts,85
27308,Deodorant,97
45934,Watches,66
58605,Earrings,187
25335,Watches,66
32809,Heels,279
50235,Sunglasses,51
30834,Kurtas,83
5290,Formal Shoes,94
31726,Pendant,186
2555,Tops,89
55467,Lipstick,234
28157,Sunglasses,51
34174,Tshirts,90
7307,Tops,89
15629,Sweatshirts,87
43049,Tshirts,90
17614,Tshirts,90
41074,Sports Sandals,283
16906,Sweatshirts,87
20567,Handbags,46
27758,Wallets,65
25765,Suspenders,176
58255,Clutches,45
12416,Wallets,65
39746,Tops,89
2105,Track Pants,76
50665,Shorts,72
52658,Handbags,46
12103,Kurtis,84
44763,Casual Shoes,93
39253,Casual Shoes,93
20588,Wallets,65
25270,Handbags,46
58740,Tshirts,90
45871,Watches,66
55488,Lip Gloss,236
7612,Messenger Bag,284
34461,Backpacks,43
49151,Lip Liner,235
6900,Casual Shoes,93
55172,Nail Polish,246
28442,Handbags,46
20072,Stoles,62
17301,Socks,61
58310,Socks,61
25620,Watches,66
39603,Heels,279
44333,Shirts,85
15296,Handbags,46
2040,Tshirts,90
51832,Bra,153
5785,Tops,89
31233,Tshirts,90
4897,Tops,89
50720,Dresses,79
28012,Trunk,307
55522,Foundation and Primer,239
7242,Formal Shoes,94
49501,Casual Shoes,93
34031,Shirts,85
41131,Tops,89
17751,Shirts,85
16843,Sunglasses,51
38442,Clutches,45
45172,Watches,66
13712,Tshirts,90
41998,Tops,89
